t_s,vdc_v,idc_a,i_gen_a,i_load_a,i_fault_a,v_pos_gnd_v,v_neg_gnd_v
0.83345,1497.49988378718,2413.32982725455,2348.7746676414,2413.32982725455,0,748.74994189359,-748.74994189359
0.8335,1497.49995682781,2413.32983303764,2348.77722009689,2413.32983303764,0,748.749978413906,-748.749978413906
0.83355,1497.50002986684,2413.32983881109,2348.77977248348,2413.32983881109,0,748.750014933421,-748.750014933421
0.8336,1497.50010290427,2413.32984457494,2348.78232480118,2413.32984457494,0,748.750051452136,-748.750051452136
0.83365,1497.5001759401,2413.32985032918,2348.78487705,2413.32985032918,0,748.75008797005,-748.75008797005
0.8337,1497.50024897433,2413.32985607385,2348.78742922993,2413.32985607385,0,748.750124487163,-748.750124487163
0.83375,1497.50032200695,2413.32986180894,2348.78998134098,2413.32986180894,0,748.750161003475,-748.750161003475
0.8338,1497.50039503797,2413.32986753449,2348.79253338316,2413.32986753449,0,748.750197518985,-748.750197518985
0.83385,1497.50046806739,2413.3298732505,2348.79508535646,2413.3298732505,0,748.750234033694,-748.750234033694
0.8339,1497.5005410952,2413.32987895699,2348.79763726089,2413.32987895699,0,748.7502705476,-748.7502705476
0.83395,1497.50061412141,2413.32988465398,2348.80018909645,2413.32988465398,0,748.750307060704,-748.750307060704
0.834,1497.50068714601,2413.32989034148,2348.80274086315,2413.32989034148,0,748.750343573006,-748.750343573006
0.83405,1497.50076016901,2413.32989601951,2348.80529256098,2413.32989601951,0,748.750380084505,-748.750380084505
0.8341,1497.5008331904,2413.32990168809,2348.80784418996,2413.32990168809,0,748.7504165952,-748.7504165952
0.83415,1497.50090621019,2413.32990734723,2348.81039575009,2413.32990734723,0,748.750453105093,-748.750453105093
0.8342,1497.50097922836,2413.32991299694,2348.81294724137,2413.32991299694,0,748.750489614181,-748.750489614181
0.83425,1497.50105224493,2413.32991863724,2348.8154986638,2413.32991863724,0,748.750526122466,-748.750526122466
0.8343,1497.50112525989,2413.32992426815,2348.81805001738,2413.32992426815,0,748.750562629946,-748.750562629946
0.83435,1497.50119827325,2413.32992988969,2348.82060130212,2413.32992988969,0,748.750599136623,-748.750599136623
0.8344,1497.50127128499,2413.32993550186,2348.82315251803,2413.32993550186,0,748.750635642494,-748.750635642494
0.83445,1497.50134429512,2413.32994110469,2348.8257036651,2413.32994110469,0,748.750672147561,-748.750672147561
0.8345,1497.50141730364,2413.32994669818,2348.82825474335,2413.32994669818,0,748.750708651822,-748.750708651822
0.83455,1497.50149031056,2413.32995228236,2348.83080575276,2413.32995228236,0,748.750745155278,-748.750745155278
0.8346,1497.50156331586,2413.32995785725,2348.83335669335,2413.32995785725,0,748.750781657928,-748.750781657928
0.83465,1497.50163631955,2413.32996342284,2348.83590756512,2413.32996342284,0,748.750818159773,-748.750818159773
0.8347,1497.50170932162,2413.32996897917,2348.83845836807,2413.32996897917,0,748.750854660811,-748.750854660811
0.83475,1497.50178232208,2413.32997452625,2348.84100910221,2413.32997452625,0,748.750891161042,-748.750891161042
0.8348,1497.50185532093,2413.32998006409,2348.84355976754,2413.32998006409,0,748.750927660467,-748.750927660467
0.83485,1497.50192831817,2413.32998559271,2348.84611036406,2413.32998559271,0,748.750964159085,-748.750964159085
0.8349,1497.50200131379,2413.32999111212,2348.84866089178,2413.32999111212,0,748.751000656896,-748.751000656896
0.83495,1497.5020743078,2413.32999662234,2348.85121135069,2413.32999662234,0,748.751037153899,-748.751037153899
0.835,1497.50214730019,2413.33000212339,2348.85376174081,2413.33000212339,0,748.751073650095,-748.751073650095
0.83505,1497.50222029096,2413.33000761527,2348.85631206213,2413.33000761527,0,748.751110145482,-748.751110145482
0.8351,1497.50229328012,2413.33001309801,2348.85886231466,2413.33001309801,0,748.751146640062,-748.751146640062
0.83515,1497.50236626767,2413.33001857161,2348.8614124984,2413.33001857161,0,748.751183133833,-748.751183133833
0.8352,1497.50243925359,2413.33002403611,2348.86396261336,2413.33002403611,0,748.751219626795,-748.751219626795
0.83525,1497.5025122379,2413.3300294915,2348.86651265954,2413.3300294915,0,748.751256118948,-748.751256118948
0.8353,1497.50258522058,2413.33003493781,2348.86906263693,2413.33003493781,0,748.751292610292,-748.751292610292
0.83535,1497.50265820165,2413.33004037504,2348.87161254556,2413.33004037504,0,748.751329100826,-748.751329100826
0.8354,1497.5027311811,2413.33004580323,2348.87416238541,2413.33004580323,0,748.751365590551,-748.751365590551
0.83545,1497.50280415893,2413.33005122237,2348.87671215649,2413.33005122237,0,748.751402079465,-748.751402079465
0.8355,1497.50287713514,2413.33005663249,2348.87926185881,2413.33005663249,0,748.75143856757,-748.75143856757
0.83555,1497.50295010973,2413.3300620336,2348.88181149237,2413.3300620336,0,748.751475054864,-748.751475054864
0.8356,1497.50302308269,2413.33006742572,2348.88436105716,2413.33006742572,0,748.751511541347,-748.751511541347
0.83565,1497.50309605404,2413.33007280886,2348.88691055321,2413.33007280886,0,748.751548027019,-748.751548027019
0.8357,1497.50316902376,2413.33007818303,2348.8894599805,2413.33007818303,0,748.751584511881,-748.751584511881
0.83575,1497.50324199186,2413.33008354825,2348.89200933904,2413.33008354825,0,748.75162099593,-748.75162099593
0.8358,1497.50331495834,2413.33008890454,2348.89455862883,2413.33008890454,0,748.751657479168,-748.751657479168
0.83585,1497.50338792319,2413.33009425191,2348.89710784989,2413.33009425191,0,748.751693961594,-748.751693961594
0.8359,1497.50346088642,2413.33009959037,2348.8996570022,2413.33009959037,0,748.751730443208,-748.751730443208
0.83595,1497.50353384802,2413.33010491994,2348.90220608578,2413.33010491994,0,748.751766924009,-748.751766924009
0.836,1497.503606808,2413.33011024064,2348.90475510063,2413.33011024064,0,748.751803403998,-748.751803403998
0.83605,1497.50367976635,2413.33011555248,2348.90730404674,2413.33011555248,0,748.751839883173,-748.751839883173
0.8361,1497.50375272307,2413.33012085547,2348.90985292413,2413.33012085547,0,748.751876361536,-748.751876361536
0.83615,1497.50382567817,2413.33012614963,2348.9124017328,2413.33012614963,0,748.751912839085,-748.751912839085
0.8362,1497.50389863164,2413.33013143498,2348.91495047274,2413.33013143498,0,748.75194931582,-748.75194931582
0.83625,1497.50397158348,2413.33013671152,2348.91749914397,2413.33013671152,0,748.751985791742,-748.751985791742
0.8363,1497.5040445337,2413.33014197928,2348.92004774649,2413.33014197928,0,748.752022266849,-748.752022266849
0.83635,1497.50411748228,2413.33014723826,2348.9225962803,2413.33014723826,0,748.752058741142,-748.752058741142
0.8364,1497.50419042924,2413.33015248849,2348.9251447454,2413.33015248849,0,748.752095214621,-748.752095214621
0.83645,1497.50426337457,2413.33015772997,2348.92769314179,2413.33015772997,0,748.752131687285,-748.752131687285
0.8365,1497.50433631827,2413.33016296273,2348.93024146949,2413.33016296273,0,748.752168159133,-748.752168159133
0.83655,1497.50440926033,2413.33016818677,2348.93278972849,2413.33016818677,0,748.752204630166,-748.752204630166
0.8366,1497.50448220077,2413.33017340211,2348.93533791879,2413.33017340211,0,748.752241100384,-748.752241100384
0.83665,1497.50455513957,2413.33017860876,2348.9378860404,2413.33017860876,0,748.752277569786,-748.752277569786
0.8367,1497.50462807674,2413.33018380675,2348.94043409333,2413.33018380675,0,748.752314038371,-748.752314038371
0.83675,1497.50470101228,2413.33018899608,2348.94298207757,2413.33018899608,0,748.752350506141,-748.752350506141
0.8368,1497.50477394619,2413.33019417677,2348.94552999313,2413.33019417677,0,748.752386973094,-748.752386973094
0.83685,1497.50484687846,2413.33019934883,2348.94807784001,2413.33019934883,0,748.75242343923,-748.75242343923
0.8369,1497.5049198091,2413.33020451228,2348.95062561822,2413.33020451228,0,748.752459904549,-748.752459904549
0.83695,1497.5049927381,2413.33020966713,2348.95317332775,2413.33020966713,0,748.752496369051,-748.752496369051
0.837,1497.50506566547,2413.33021481339,2348.95572096862,2413.33021481339,0,748.752532832736,-748.752532832736
0.83705,1497.5051385912,2413.33021995109,2348.95826854082,2413.33021995109,0,748.752569295602,-748.752569295602
0.8371,1497.5052115153,2413.33022508023,2348.96081604436,2413.33022508023,0,748.752605757651,-748.752605757651
0.83715,1497.50528443776,2413.33023020082,2348.96336347924,2413.33023020082,0,748.752642218882,-748.752642218882
0.8372,1497.50535735859,2413.33023531289,2348.96591084546,2413.33023531289,0,748.752678679294,-748.752678679294
