t_s,vdc_v,idc_a,i_gen_a,i_load_a,i_fault_a,v_pos_gnd_v,v_neg_gnd_v
0.00775,1511.93788010563,496.303742415621,1973.59331927894,496.303742415621,0,755.968940052813,-755.968940052813
0.0078,1512.08138368041,499.107565843039,1978.69697251471,499.107565843039,0,756.040691840204,-756.040691840204
0.00785,1512.22511702923,501.906720123448,1983.7457245143,501.906720123448,0,756.112558514614,-756.112558514614
0.0079,1512.36906733547,504.701213032278,1988.74011390139,504.701213032278,0,756.184533667737,-756.184533667737
0.00795,1512.51322186614,507.491052332011,1993.68067429402,507.491052332011,0,756.256610933072,-756.256610933072
0.008,1512.65756797306,510.276245772203,1998.56793435219,510.276245772203,0,756.328783986532,-756.328783986532
0.00805,1512.80209309408,513.056801089505,2003.40241782489,513.056801089505,0,756.401046547039,-756.401046547039
0.0081,1512.94678475418,515.832726007682,2008.18464359675,515.832726007682,0,756.47339237709,-756.47339237709
0.00815,1513.0916305666,518.604028237639,2012.91512573408,518.604028237639,0,756.545815283302,-756.545815283302
0.0082,1513.23661823387,521.370715477439,2017.59437353045,521.370715477439,0,756.618309116937,-756.618309116937
0.00825,1513.3817355488,524.132795412327,2022.22289155183,524.132795412327,0,756.6908677744,-756.6908677744
0.0083,1513.52697039544,526.890275714749,2026.8011796812,526.890275714749,0,756.763485197718,-756.763485197718
0.00835,1513.67231074999,529.643164044374,2031.32973316276,529.643164044374,0,756.836155374997,-756.836155374997
0.0084,1513.81774468173,532.391468048115,2035.80904264554,532.391468048115,0,756.908872340863,-756.908872340863
0.00845,1513.96326035374,535.135195360152,2040.23959422673,535.135195360152,0,756.981630176871,-756.981630176871
0.0085,1514.10884602382,537.874353601953,2044.62186949439,537.874353601953,0,757.054423011911,-757.054423011911
0.00855,1514.25449004515,540.60895038229,2048.95634556984,540.60895038229,0,757.127245022576,-757.127245022576
0.0086,1514.40018086706,543.33899329727,2053.24349514952,543.33899329727,0,757.200090433529,-757.200090433529
0.00865,1514.54590703567,546.064489930345,2057.48378654644,546.064489930345,0,757.272953517834,-757.272953517834
0.0087,1514.69165719457,548.785447852341,2061.67768373125,548.785447852341,0,757.345828597284,-757.345828597284
0.00875,1514.83742008541,551.501874621477,2065.82564637276,551.501874621477,0,757.418710042703,-757.418710042703
0.0088,1514.98318454846,554.213777783384,2069.92812987821,554.213777783384,0,757.49159227423,-757.49159227423
0.00885,1515.12893952317,556.921164871128,2073.98558543294,556.921164871128,0,757.564469761587,-757.564469761587
0.0089,1515.27467404867,559.624043405231,2077.99846003979,559.624043405231,0,757.637337024336,-757.637337024336
0.00895,1515.42037726422,562.322420893691,2081.96719655805,562.322420893691,0,757.710188632111,-757.710188632111
0.009,1515.56603840968,565.016304832002,2085.89223374194,565.016304832002,0,757.783019204838,-757.783019204838
0.00905,1515.71164682588,567.705702703177,2089.77400627883,567.705702703177,0,757.855823412942,-757.855823412942
0.0091,1515.85719195506,570.390621977767,2093.61294482694,570.390621977767,0,757.928595977531,-757.928595977531
0.00915,1516.00266334115,573.071070113883,2097.40947605274,573.071070113883,0,758.001331670573,-758.001331670573
0.0092,1516.14805063011,575.747054557216,2101.1640226679,575.747054557216,0,758.074025315056,-758.074025315056
0.00925,1516.29334357026,578.418582741058,2104.87700346594,578.418582741058,0,758.14667178513,-758.14667178513
0.0093,1516.43853201248,581.085662086322,2108.54883335842,581.085662086322,0,758.219266006241,-758.219266006241
0.00935,1516.58360591049,583.748300001564,2112.17992341082,583.748300001564,0,758.291802955246,-758.291802955246
0.0094,1516.72855532103,586.406503883002,2115.77068087808,586.406503883002,0,758.364277660516,-758.364277660516
0.00945,1516.87337040406,589.060281114537,2119.32150923967,589.060281114537,0,758.436685202031,-758.436685202031
0.0095,1517.0180414229,591.709639067774,2122.83280823445,591.709639067774,0,758.509020711452,-758.509020711452
0.00955,1517.16255874439,594.354585102043,2126.30497389503,594.354585102043,0,758.581279372193,-758.581279372193
0.0096,1517.30691283894,596.995126564418,2129.73839858193,596.995126564418,0,758.65345641947,-758.65345641947
0.00965,1517.45109428069,599.631270789737,2133.13347101729,599.631270789737,0,758.725547140344,-758.725547140344
0.0097,1517.5950937475,602.263025100626,2136.49057631827,602.263025100626,0,758.79754687375,-758.79754687375
0.00975,1517.73890202104,604.890396807515,2139.81009603012,604.890396807515,0,758.869451010519,-758.869451010519
0.0098,1517.88250998676,607.513393208659,2143.09240815897,607.513393208659,0,758.941254993378,-758.941254993378
0.00985,1518.02590863392,610.132021590163,2146.33788720417,610.132021590163,0,759.012954316958,-759.012954316958
0.0099,1518.16908905554,612.746289225995,2149.54690419043,612.746289225995,0,759.08454452777,-759.08454452777
0.00995,1518.31204244837,615.356203378011,2152.71982669959,615.356203378011,0,759.156021224185,-759.156021224185
0.01,1518.4547601128,617.961771295975,2155.85701890204,617.961771295975,0,759.227380056402,-759.227380056402
0.01005,1518.5972334528,620.563000217577,2158.95884158792,620.563000217577,0,759.2986167264,-759.2986167264
0.0101,1518.73945397578,623.159897368455,2162.0256521979,623.159897368455,0,759.36972698789,-759.36972698789
0.01015,1518.88141329249,625.752469962214,2165.05780485375,625.752469962214,0,759.440706646245,-759.440706646245
0.0102,1519.02310311687,628.340725200445,2168.05565038855,628.340725200445,0,759.511551558437,-759.511551558437
0.01025,1519.1645152659,630.924670272748,2171.01953637663,630.924670272748,0,759.582257632948,-759.582257632948
0.0103,1519.30564165938,633.504312356751,2173.94980716321,633.504312356751,0,759.65282082969,-759.65282082969
0.01035,1519.4464743198,636.079658618127,2176.84680389376,636.079658618127,0,759.723237159899,-759.723237159899
0.0104,1519.58700537207,638.650716210617,2179.71086454301,638.650716210617,0,759.793502686034,-759.793502686034
0.01045,1519.72722704333,641.21749227605,2182.54232394379,641.21749227605,0,759.863613521664,-759.863613521664
0.0105,1519.86713166269,643.779993944361,2185.34151381551,643.779993944361,0,759.933565831344,-759.933565831344
0.01055,1520.00671166098,646.338228333612,2188.10876279233,646.338228333612,0,760.00335583049,-760.00335583049
0.0106,1520.14595957048,648.892202550011,2190.84439645117,648.892202550011,0,760.072979785238,-760.072979785238
0.01065,1520.28486802461,651.441923687933,2193.54873733933,651.441923687933,0,760.142434012307,-760.142434012307
0.0107,1520.42342975769,653.987398829938,2196.22210500194,653.987398829938,0,760.211714878844,-760.211714878844
0.01075,1520.56163760454,656.528635046791,2198.86481600905,656.528635046791,0,760.280818802268,-760.280818802268
0.0108,1520.69948450022,659.065639397485,2201.47718398256,659.065639397485,0,760.349742250111,-760.349742250111
0.01085,1520.83696347968,661.598418929254,2204.05951962278,661.598418929254,0,760.418481739842,-760.418481739842
0.0109,1520.97406767739,664.1269806776,2206.61213073484,664.1269806776,0,760.487033838696,-760.487033838696
0.01095,1521.11079032698,666.651331666306,2209.13532225477,666.651331666306,0,760.55539516349,-760.55539516349
0.011,1521.24712476088,669.17147890746,2211.62939627537,669.17147890746,0,760.623562380438,-760.623562380438
0.01105,1521.38306440991,671.687429401473,2214.09465207183,671.687429401473,0,760.691532204954,-760.691532204954
0.0111,1521.51860280291,674.199190137098,2216.53138612706,674.199190137098,0,760.759301401457,-760.759301401457
0.01115,1521.65373356633,676.70676809145,2218.93989215685,676.70676809145,0,760.826866783163,-760.826866783163
0.0112,1521.78845042376,679.210170230024,2221.32046113473,679.210170230024,0,760.894225211882,-760.894225211882
0.01125,1521.9227471956,681.709403506717,2223.67338131663,681.709403506717,0,760.961373597798,-760.961373597798
0.0113,1522.05661779851,684.204474863845,2225.99893826528,684.204474863845,0,761.028308899253,-761.028308899253
