t_s,vdc_v,idc_a,v_pos_gnd_v,v_neg_gnd_v
0.00565,257.492177461042,12699.4149190989,128.746088730521,-128.746088730521
0.0057,259.561299084957,12598.1801274993,129.780649542478,-129.780649542478
0.00575,261.626975045016,12498.7111877029,130.813487522508,-130.813487522508
0.0058,263.689211079209,12400.9624307978,131.844605539605,-131.844605539605
0.00585,265.748012915972,12304.8897491999,132.874006457986,-132.874006457986
0.0059,267.8033862742,12210.4505304944,133.9016931371,-133.9016931371
0.00595,269.855336863263,12117.6035946138,134.927668431632,-134.927668431632
0.006,271.903870383027,12026.3091341568,135.951935191514,-135.951935191514
0.00605,273.948992523864,11936.5286576666,136.974496261932,-136.974496261932
0.0061,275.990708966669,11848.2249356985,137.995354483334,-137.995354483334
0.00615,278.029025382878,11761.3619495189,139.014512691439,-139.014512691439
0.0062,280.063947434484,11675.9048422859,140.031973717242,-140.031973717242
0.00625,282.095480774047,11591.8198725743,141.047740387024,-141.047740387024
0.0063,284.123631044719,11509.0743701122,142.06181552236,-142.06181552236
0.00635,286.148403880251,11427.6366936104,143.074201940126,-143.074201940126
0.0064,288.169804905013,11347.4761905671,144.084902452507,-144.084902452507
0.00645,290.18783973401,11268.5631589433,145.093919867005,-145.093919867005
0.0065,292.202513972894,11190.8688106062,146.101256986447,-146.101256986447
0.00655,294.213833217985,11114.3652364477,147.106916608993,-147.106916608993
0.0066,296.221803056282,11039.0253730874,148.110901528141,-148.110901528141
0.00665,298.22642906548,10964.8229710789,149.11321453274,-149.11321453274
0.0067,300.227716813987,10891.7325645387,150.113858406993,-150.113858406993
0.00675,302.225671860934,10819.7294421258,151.112835930467,-151.112835930467
0.0068,304.220299756201,10748.7896193007,152.1101498781,-152.1101498781
0.00685,306.21160604042,10678.8898118001,153.10580302021,-153.10580302021
0.0069,308.199596244999,10610.0074102646,154.099798122499,-154.099798122499
0.00695,310.184275892135,10542.1204559612,155.092137946067,-155.092137946067
0.007,312.165650494828,10475.2076175472,156.082825247414,-156.082825247414
0.00705,314.143725556897,10409.2481688218,157.071862778448,-157.071862778448
0.0071,316.118506572997,10344.2219674188,158.059253286498,-158.059253286498
0.00715,318.089999028631,10280.1094343921,159.044999514316,-159.044999514316
0.0072,320.05820840017,10216.8915346533,160.029104200085,-160.029104200085
0.00725,322.023140154862,10154.5497582175,161.011570077431,-161.011570077431
0.0073,323.984799750853,10093.0661022204,161.992399875426,-161.992399875426
0.00735,325.943192637198,10032.4230536693,162.971596318599,-162.971596318599
0.0074,327.898324253879,9972.60357289344,163.949162126939,-163.949162126939
0.00745,329.850200031817,9913.59107766064,164.925100015909,-164.925100015909
0.0075,331.798825392893,9855.3694279294,165.899412696446,-165.899412696446
0.00755,333.744205749954,9797.92291120682,166.872102874977,-166.872102874977
0.0076,335.686346506837,9741.23622848449,167.843173253419,-167.843173253419
0.00765,337.625253058379,9685.2944807259,168.812626529189,-168.812626529189
0.0077,339.560930790431,9630.0831558804,169.780465395216,-169.780465395216
0.00775,341.493385079879,9575.58811639973,170.746692539939,-170.746692539939
0.0078,343.422621294651,9521.79558723476,171.711310647325,-171.711310647325
0.00785,345.348644793738,9468.69214429096,172.674322396869,-172.674322396869
0.0079,347.271460927208,9416.2647033222,173.635730463604,-173.635730463604
0.00795,349.191075036216,9364.50050924369,174.595537518108,-174.595537518108
0.008,351.107492453027,9313.38712584573,175.553746226513,-175.553746226513
0.00805,353.020718501022,9262.91242589075,176.510359250511,-176.510359250511
0.0081,354.93075849472,9213.06458157709,177.46537924736,-177.46537924736
0.00815,356.837617739789,9163.8320553539,178.418808869894,-178.418808869894
0.0082,358.741301533061,9115.203591072,179.37065076653,-179.37065076653
0.00825,360.641815162547,9067.16820545659,180.320907581274,-180.320907581274
0.0083,362.539163907454,9019.71517988808,181.269581953727,-181.269581953727
0.00835,364.433353038197,8972.83405247836,182.216676519098,-182.216676519098
0.0084,366.324387816412,8926.51461042993,183.162193908206,-183.162193908206
0.00845,368.212273494975,8880.74688266638,184.106136747488,-184.106136747488
0.0085,370.097015318015,8835.52113272292,185.048507659007,-185.048507659007
0.00855,371.978618520926,8790.82785188644,185.989309260463,-185.989309260463
0.0086,373.857088330386,8746.65775257477,186.928544165193,-186.928544165193
0.00865,375.732429964367,8703.00176194564,187.866214982183,-187.866214982183
0.0087,377.604648632152,8659.85101572599,188.802324316076,-188.802324316076
0.00875,379.473749534351,8617.19685225285,189.736874767176,-189.736874767176
0.0088,381.339737862912,8575.03080671738,190.669868931456,-190.669868931456
0.00885,383.202618801136,8533.344605604,191.601309400568,-191.601309400568
0.0089,385.062397523694,8492.130161317,192.531198761847,-192.531198761847
0.00895,386.91907919664,8451.37956698724,193.45953959832,-193.45953959832
0.009,388.772668977423,8411.08509145198,194.386334488712,-194.386334488712
0.00905,390.623172014906,8371.2391744011,195.311586007453,-195.311586007453
0.0091,392.470593449375,8331.83442168336,196.235296724688,-196.235296724688
0.00915,394.314938412558,8292.86360076652,197.157469206279,-197.157469206279
0.0092,396.156212027638,8254.31963634555,198.078106013819,-198.078106013819
0.00925,397.994419409263,8216.19560609321,198.997209704631,-198.997209704631
0.0093,399.829565663566,8178.48473654777,199.914782831783,-199.914782831783
0.00935,401.661655888178,8141.18039913265,200.830827944089,-200.830827944089
0.0094,403.490695172239,8104.27610630309,201.745347586119,-201.745347586119
0.00945,405.316688596415,8067.76550781513,202.658344298207,-202.658344298207
0.0095,407.139641232911,8031.64238711245,203.569820616455,-203.569820616455
0.00955,408.959558145485,7995.9006578267,204.479779072743,-204.479779072743
0.0096,410.776444389464,7960.53436038718,205.388222194732,-205.388222194732
0.00965,412.590305011754,7925.53765873593,206.295152505877,-206.295152505877
0.0097,414.401145050859,7890.90483714439,207.20057252543,-207.20057252543
0.00975,416.208969536892,7856.63029712808,208.104484768446,-208.104484768446
0.0098,418.013783491587,7822.70855445563,209.006891745794,-209.006891745794
0.00985,419.815591928318,7789.13423624899,209.907795964159,-209.907795964159
0.0099,421.614399852111,7755.90207817146,210.807199926055,-210.807199926055
0.00995,423.410212259654,7723.00692170054,211.705106129827,-211.705106129827
0.01,425.203034139316,7690.44371148254,212.601517069658,-212.601517069658
0.01005,426.99287047116,7658.20749276623,213.49643523558,-213.49643523558
0.0101,428.779726226954,7626.29340891267,214.389863113477,-214.389863113477
0.01015,430.563606370188,7594.69669897862,215.281803185094,-215.281803185094
0.0102,432.344515856085,7563.41269537113,216.172257928043,-216.172257928043
0.01025,434.122459631618,7532.43682157061,217.061229815809,-217.061229815809
0.0103,435.89744263552,7501.7645899204,217.94872131776,-217.94872131776
0.01035,437.6694697983,7471.39159948026,218.83473489915,-218.83473489915
0.0104,439.438546042258,7441.31353394189,219.719273021129,-219.719273021129
0.01045,441.204676281495,7411.52615960419,220.602338140748,-220.602338140748
0.0105,442.96786542193,7382.02532340648,221.483932710965,-221.483932710965
0.01055,444.728118361311,7352.80695101754,222.364059180656,-222.364059180656
0.0106,446.485439989232,7323.86704497881,223.242719994616,-223.242719994616
0.01065,448.239835187141,7295.20168289988,224.119917593571,-224.119917593571
0.0107,449.991308828362,7266.80701570453,224.995654414181,-224.995654414181
0.01075,451.739865778098,7238.67926592576,225.869932889049,-225.869932889049
0.0108,453.485510893453,7210.81472604819,226.742755446727,-226.742755446727
0.01085,455.228249023444,7183.20975689625,227.614124511722,-227.614124511722
0.0109,456.968085009011,7155.86078606675,228.484042504505,-228.484042504505
0.01095,458.705023683032,7128.76430640444,229.352511841516,-229.352511841516
0.011,460.439069870338,7101.91687451903,230.219534935169,-230.219534935169
0.01105,462.170228387725,7075.31510934262,231.085114193862,-231.085114193862
0.0111,463.898504043968,7048.95569072598,231.949252021984,-231.949252021984
0.01115,465.623901639834,7022.83535807272,232.811950819917,-232.811950819917
0.0112,467.346425968095,6996.95090900992,233.673212984047,-233.673212984047
0.01125,469.066081813542,6971.29919809434,234.533040906771,-234.533040906771
0.0113,470.782873952997,6945.87713555288,235.391436976499,-235.391436976499
0.01135,472.49680715533,6920.68168605637,236.248403577665,-236.248403577665
0.0114,474.207886181466,6895.70986752561,237.103943090733,-237.103943090733
0.01145,475.916115784404,6870.95874996876,237.958057892202,-237.958057892202
0.0115,477.621500709228,6846.42545434894,238.810750354614,-238.810750354614
0.01155,479.324045693119,6822.10715148135,239.662022846559,-239.662022846559
0.0116,481.023755465368,6798.00106095888,240.511877732684,-240.511877732684
0.01165,482.720634747395,6774.10445010533,241.360317373698,-241.360317373698
0.0117,484.414688252753,6750.41463295558,242.207344126377,-242.207344126377
0.01175,486.105920687147,6726.9289692617,243.052960343574,-243.052960343574
0.0118,487.794336748447,6703.64486352436,243.897168374224,-243.897168374224
0.01185,489.479941126699,6680.5597640488,244.739970563349,-244.739970563349
0.0119,491.162738504137,6657.67116202456,245.581369252068,-245.581369252068
0.01195,492.842733555199,6634.97659062828,246.4213667776,-246.4213667776
0.012,494.519930946541,6612.47362414903,247.259965473271,-247.259965473271
0.01205,496.194335337044,6590.15987713528,248.097167668522,-248.097167668522
0.0121,497.865951377834,6568.03300356319,248.932975688917,-248.932975688917
0.01215,499.534783712288,6546.09069602526,249.767391856144,-249.767391856144
0.0122,501.200836976054,6524.33068493904,250.600418488027,-250.600418488027
0.01225,502.864115797059,6502.75073777521,251.432057898529,-251.432057898529
0.0123,504.524624795521,6481.34865830444,252.262312397761,-252.262312397761
0.01235,506.182368583968,6460.12228586259,253.091184291984,-253.091184291984
0.0124,507.837351767244,6439.06949463365,253.918675883622,-253.918675883622
